event_params__ga_session_id,user_pseudo_id,session_duration_seconds,passed_10_min,session_start_time,customer_character_count,character_list,average_tier,average_wrong_answers,Wheel_Impression,Wheel_Skips,Wheel_Spins,Ads_Watched_Count,gold_starting,gold_gained,gold_spent,gold_delta,is_depted_for_doll,Potions_Bought,Incenses_Bought,Amulets_Bought,AliCin_Used,Cauldron_Used,Coffee_Used,last_event_name,last_event_time,bought_new_customer
10470.0,1f25f39cb670070a26c822aa07b4141d,575.0,False,2025-12-14 01:19:00+00:00,3,"['Borin', 'Borin', 'Cyra', 'Dax', 'Dax']",2.4,1.2,0,0,0,1,254.0,0.0,531.0,-531.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Spent Virtual Currency,2025-12-14 01:28:35+00:00,1
10488.0,202705385901ca5a5afc2b25a42fa837,321.0,False,2025-12-18 21:04:00+00:00,1,"['Cyra', 'Cyra', 'Cyra']",2.6666666666666665,1.6666666666666667,1,1,0,0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-18 21:09:21+00:00,0
10281.0,2046d8ef621b45a0fece1d5a13826e79,295.0,False,2025-12-17 18:06:00+00:00,3,"['Borin', 'Borin', 'Astra', 'Cyra']",2.5,0.75,0,0,0,3,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-17 18:10:55+00:00,1
10280.0,2046d8ef621b45a0fece1d5a13826e79,579.0,False,2025-12-18 05:09:00+00:00,2,"['Borin', 'Astra', 'Astra', 'Borin', 'Astra', 'Borin', 'Borin']",2.7142857142857144,0.8571428571428571,0,0,0,1,646.0,0.0,251.0,-251.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Question Completed,2025-12-18 05:18:39+00:00,0
10170.0,20f57eb02ea9ddb8eb1e22c109975885,289.0,False,2025-12-21 11:45:00+00:00,1,"['Astra', 'Astra']",3.0,1.5,0,0,0,1,290.0,0.0,211.0,-211.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-21 11:49:49+00:00,0
10516.0,210204f13045dda314304f8c6aa3e7c8,309.0,False,2025-12-14 12:53:00+00:00,3,"['Dax', 'Dax', 'Cyra', 'Cyra', 'Borin', 'Dax']",2.3333333333333335,1.1666666666666667,0,0,0,2,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-14 12:58:09+00:00,1
10515.0,210204f13045dda314304f8c6aa3e7c8,463.0,False,2025-12-19 06:41:00+00:00,2,"['Borin', 'Astra', 'Astra']",2.6666666666666665,0.6666666666666666,0,0,0,1,255.0,0.0,450.0,-450.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Question Completed,2025-12-19 06:48:43+00:00,0
10424.0,21d39f1c7aef2b11156bedeb5d97e2b8,400.0,False,2025-12-22 02:37:00+00:00,2,"['Cyra', 'Astra', 'Astra', 'Cyra', 'Astra']",2.6,1.0,0,0,0,1,997.0,0.0,584.0,-584.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Question Completed,2025-12-22 02:43:40+00:00,0
10591.0,2235c38e7faa6d86405f43e191c0e347,191.0,False,2025-12-18 21:26:00+00:00,1,['Dax'],2.0,2.0,0,0,0,0,781.0,0.0,355.0,-355.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Spent Virtual Currency,2025-12-18 21:29:11+00:00,0
10590.0,2235c38e7faa6d86405f43e191c0e347,411.0,False,2025-12-22 23:03:00+00:00,1,['Astra'],1.0,2.0,0,0,0,0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-22 23:09:51+00:00,0
10120.0,2291c10e219026fd05f23d326eaff97f,416.0,False,2025-12-18 19:39:00+00:00,2,"['Dax', 'Dax', 'Dax', 'Cyra']",2.5,0.5,0,0,0,0,643.0,0.0,115.0,-115.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Question Completed,2025-12-18 19:45:56+00:00,0
10121.0,2291c10e219026fd05f23d326eaff97f,816.0,True,2025-12-21 02:40:00+00:00,3,"['Borin', 'Cyra', 'Borin', 'Astra', 'Cyra', 'Borin', 'Borin']",2.4285714285714284,1.1428571428571428,1,0,1,2,1176.0,0.0,346.0,-346.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Question Completed,2025-12-21 02:53:35+00:00,1
10119.0,2291c10e219026fd05f23d326eaff97f,425.0,False,2025-12-21 06:08:00+00:00,4,"['Cyra', 'Dax', 'Astra', 'Cyra', 'Borin', 'Borin', 'Cyra']",3.4285714285714284,1.0,0,0,0,0,129.0,0.0,446.0,-446.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Question Completed,2025-12-21 06:15:05+00:00,1
10390.0,22a22f0a40983dad4fc7a19e0f0184d4,765.0,True,2025-12-21 04:27:00+00:00,3,"['Dax', 'Borin', 'Cyra', 'Dax', 'Cyra']",2.4,1.4,0,0,0,1,762.0,0.0,138.0,-138.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Game Ended,2025-12-21 04:39:45+00:00,1
10142.0,251924179dae305f986b4ed346bea86e,31.0,False,2025-12-23 03:20:00+00:00,1,['Borin'],2.0,2.0,0,0,0,1,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-23 03:20:31+00:00,0
10192.0,257149a86d00962f7550dc01fb98ce08,84.0,False,2025-12-12 00:54:00+00:00,1,['Dax'],4.0,0.0,0,0,0,1,356.0,0.0,428.0,-428.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Spent Virtual Currency,2025-12-12 00:55:24+00:00,0
10190.0,257149a86d00962f7550dc01fb98ce08,805.0,True,2025-12-18 17:03:00+00:00,2,"['Astra', 'Cyra']",3.5,0.5,1,0,1,0,245.0,0.0,38.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Question Completed,2025-12-18 17:16:25+00:00,0
10193.0,257149a86d00962f7550dc01fb98ce08,624.0,True,2025-12-22 13:43:00+00:00,1,['Astra'],1.0,2.0,1,0,1,0,1167.0,0.0,288.0,-288.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Spent Virtual Currency,2025-12-22 13:53:24+00:00,0
10191.0,257149a86d00962f7550dc01fb98ce08,340.0,False,2025-12-22 14:12:00+00:00,2,"['Astra', 'Astra', 'Astra', 'Dax']",2.5,1.5,0,0,0,2,812.0,0.0,71.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Question Completed,2025-12-22 14:17:40+00:00,0
10558.0,263c4d381868b5cb1af741d83492ab78,619.0,True,2025-12-13 07:55:00+00:00,1,['Dax'],1.0,1.0,0,0,0,0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-13 08:05:19+00:00,0
10559.0,263c4d381868b5cb1af741d83492ab78,143.0,False,2025-12-20 23:31:00+00:00,2,"['Cyra', 'Cyra', 'Dax', 'Cyra', 'Cyra', 'Dax']",2.6666666666666665,1.0,0,0,0,1,383.0,0.0,107.0,-107.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Question Completed,2025-12-20 23:33:23+00:00,0
10144.0,26cf2604c7f5a6f7a109f97bd3409bb5,81.0,False,2025-12-13 19:07:00+00:00,2,"['Cyra', 'Cyra', 'Borin']",2.3333333333333335,1.3333333333333333,0,0,0,3,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Game Ended,2025-12-13 19:08:21+00:00,0
10160.0,286224ff6600a0b7fa3f5cb8a191e1f1,32.0,False,2025-12-06 12:49:00+00:00,1,"['Dax', 'Dax', 'Dax', 'Dax', 'Dax']",2.6,1.4,1,0,1,1,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-06 12:49:32+00:00,0
10379.0,295a1473e7e4a98fe14b43fbcff4ba0c,78.0,False,2025-12-18 08:00:00+00:00,1,['Borin'],2.0,0.0,0,0,0,1,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-18 08:01:18+00:00,0
10381.0,295a1473e7e4a98fe14b43fbcff4ba0c,215.0,False,2025-12-19 14:35:00+00:00,1,"['Borin', 'Borin', 'Borin', 'Borin', 'Borin', 'Borin', 'Borin']",1.8571428571428572,0.42857142857142855,1,1,0,0,26.0,0.0,625.0,-625.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,Spent Virtual Currency,2025-12-19 14:38:35+00:00,0
10380.0,295a1473e7e4a98fe14b43fbcff4ba0c,261.0,False,2025-12-20 03:10:00+00:00,1,"['Borin', 'Borin', 'Borin', 'Borin', 'Borin', 'Borin', 'Borin']",2.2857142857142856,0.7142857142857143,0,0,0,0,473.0,0.0,318.0,-318.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,Question Completed,2025-12-20 03:14:21+00:00,0
10383.0,295a1473e7e4a98fe14b43fbcff4ba0c,746.0,True,2025-12-20 22:16:00+00:00,1,"['Borin', 'Borin']",1.5,1.0,0,0,0,1,1013.0,0.0,147.0,-147.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Spent Virtual Currency,2025-12-20 22:28:26+00:00,0
10382.0,295a1473e7e4a98fe14b43fbcff4ba0c,573.0,False,2025-12-21 03:40:00+00:00,1,"['Borin', 'Borin', 'Borin', 'Borin', 'Borin', 'Borin']",2.1666666666666665,0.5,0,0,0,1,212.0,0.0,19.0,-19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Question Completed,2025-12-21 03:49:33+00:00,0
10024.0,29dd9aff1852c8a81d63a4b8713df872,167.0,False,2025-12-17 00:30:00+00:00,2,"['Borin', 'Borin', 'Borin', 'Dax']",2.75,1.0,1,0,1,0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-17 00:32:47+00:00,0
10113.0,2da778281ff32a97d3e0e902f986c62e,84.0,False,2025-12-19 02:50:00+00:00,2,"['Astra', 'Borin']",1.5,0.5,0,0,0,1,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-19 02:51:24+00:00,0
10288.0,2e2b6f1dcf223c9506c1220a639a65ba,738.0,True,2025-12-14 19:18:00+00:00,2,"['Astra', 'Dax']",1.5,1.5,1,0,1,0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-14 19:30:18+00:00,0
10286.0,2e2b6f1dcf223c9506c1220a639a65ba,112.0,False,2025-12-15 06:06:00+00:00,1,['Cyra'],2.0,1.0,0,0,0,1,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-15 06:07:52+00:00,0
10287.0,2e2b6f1dcf223c9506c1220a639a65ba,187.0,False,2025-12-15 06:35:00+00:00,3,"['Astra', 'Dax', 'Cyra', 'Dax', 'Astra', 'Dax']",2.1666666666666665,0.6666666666666666,0,0,0,1,130.0,0.0,111.0,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spent Virtual Currency,2025-12-15 06:38:07+00:00,1
10290.0,2e2b6f1dcf223c9506c1220a639a65ba,257.0,False,2025-12-20 11:38:00+00:00,3,"['Dax', 'Cyra', 'Cyra', 'Cyra', 'Cyra', 'Borin']",2.5,1.0,1,1,0,2,1134.0,0.0,268.0,-268.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Question Completed,2025-12-20 11:42:17+00:00,1
10289.0,2e2b6f1dcf223c9506c1220a639a65ba,397.0,False,2025-12-21 20:38:00+00:00,3,"['Cyra', 'Borin', 'Dax', 'Borin']",2.5,0.5,0,0,0,1,588.0,0.0,119.0,-119.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Game Ended,2025-12-21 20:44:37+00:00,1
10436.0,2e6660a4eeffc7ce46526fc7e3893e6d,426.0,False,2025-12-14 08:11:00+00:00,2,"['Astra', 'Astra', 'Astra', 'Dax', 'Dax', 'Dax']",2.5,1.1666666666666667,1,0,1,0,887.0,0.0,459.0,-459.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Question Completed,2025-12-14 08:18:06+00:00,0
10435.0,2e6660a4eeffc7ce46526fc7e3893e6d,612.0,True,2025-12-14 15:42:00+00:00,2,"['Dax', 'Astra', 'Astra', 'Dax', 'Dax', 'Dax']",2.5,0.6666666666666666,0,0,0,3,952.0,0.0,462.0,-462.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Question Completed,2025-12-14 15:52:12+00:00,0
10574.0,2e794ce03682728830401ac27ac62e3b,190.0,False,2025-12-14 18:30:00+00:00,3,"['Astra', 'Dax', 'Dax', 'Cyra']",1.75,0.25,1,0,1,0,369.0,0.0,105.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Question Completed,2025-12-14 18:33:10+00:00,1
10573.0,2e794ce03682728830401ac27ac62e3b,218.0,False,2025-12-17 14:54:00+00:00,3,"['Cyra', 'Cyra', 'Dax', 'Cyra', 'Astra']",3.6,0.6,0,0,0,2,700.0,0.0,218.0,-218.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,Question Completed,2025-12-17 14:57:38+00:00,1
10575.0,2e794ce03682728830401ac27ac62e3b,215.0,False,2025-12-23 08:43:00+00:00,2,"['Astra', 'Astra', 'Cyra', 'Astra', 'Astra', 'Cyra', 'Astra']",2.2857142857142856,1.4285714285714286,0,0,0,5,153.0,0.0,53.0,-53.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Question Completed,2025-12-23 08:46:35+00:00,0
10171.0,30e6100f8072e44fa7b732056e363274,707.0,True,2025-12-15 04:15:00+00:00,4,"['Dax', 'Astra', 'Cyra', 'Cyra', 'Borin', 'Borin', 'Borin']",2.4285714285714284,1.0,0,0,0,3,161.0,0.0,445.0,-445.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,Question Completed,2025-12-15 04:26:47+00:00,1
10172.0,30e6100f8072e44fa7b732056e363274,78.0,False,2025-12-17 20:33:00+00:00,3,"['Cyra', 'Dax', 'Borin', 'Cyra', 'Cyra', 'Borin']",2.6666666666666665,1.0,0,0,0,2,906.0,0.0,85.0,-85.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Question Completed,2025-12-17 20:34:18+00:00,1
10173.0,30e6100f8072e44fa7b732056e363274,139.0,False,2025-12-23 19:27:00+00:00,1,['Dax'],1.0,2.0,0,0,0,0,542.0,0.0,135.0,-135.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Spent Virtual Currency,2025-12-23 19:29:19+00:00,0
10354.0,32555fa7e6dda9d7e03ba49523768dc8,391.0,False,2025-12-23 18:23:00+00:00,4,"['Borin', 'Dax', 'Cyra', 'Borin', 'Astra', 'Dax', 'Cyra']",1.4285714285714286,1.1428571428571428,0,0,0,2,497.0,0.0,221.0,-221.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Question Completed,2025-12-23 18:29:31+00:00,1
10095.0,32709eb9d16bf01aa81b810edf2f8ca4,221.0,False,2025-12-15 06:36:00+00:00,1,"['Cyra', 'Cyra', 'Cyra', 'Cyra']",2.75,1.25,0,0,0,1,112.0,0.0,496.0,-496.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Question Completed,2025-12-15 06:39:41+00:00,0
10094.0,32709eb9d16bf01aa81b810edf2f8ca4,602.0,True,2025-12-18 21:49:00+00:00,1,"['Cyra', 'Cyra', 'Cyra', 'Cyra', 'Cyra']",3.0,0.8,1,1,0,2,47.0,0.0,113.0,-113.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spent Virtual Currency,2025-12-18 21:59:02+00:00,0
10567.0,32956f2219b778f63805c6bf48d92ec7,869.0,True,2025-12-18 21:57:00+00:00,1,['Borin'],1.0,2.0,0,0,0,0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-18 22:03:39+00:00,0
10568.0,32956f2219b778f63805c6bf48d92ec7,402.0,False,2025-12-20 02:16:00+00:00,2,"['Borin', 'Dax', 'Borin']",1.6666666666666667,0.3333333333333333,1,1,0,0,367.0,0.0,482.0,-482.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Game Ended,2025-12-20 02:22:42+00:00,0
10565.0,32956f2219b778f63805c6bf48d92ec7,191.0,False,2025-12-22 07:16:00+00:00,2,"['Dax', 'Dax', 'Borin', 'Borin', 'Borin']",2.8,1.0,0,0,0,3,504.0,0.0,452.0,-452.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Question Completed,2025-12-22 07:19:11+00:00,0
10566.0,32956f2219b778f63805c6bf48d92ec7,364.0,False,2025-12-22 16:06:00+00:00,2,"['Dax', 'Borin', 'Borin', 'Borin']",2.5,1.25,0,0,0,2,1092.0,0.0,158.0,-158.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Question Completed,2025-12-22 16:12:04+00:00,0
10569.0,32956f2219b778f63805c6bf48d92ec7,93.0,False,2025-12-23 17:04:00+00:00,1,['Dax'],4.0,2.0,1,0,1,1,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-23 17:05:33+00:00,0
10447.0,34ee0e6284f0f595de5a1b623d428e5f,185.0,False,2025-12-22 07:19:00+00:00,2,"['Borin', 'Borin', 'Borin', 'Dax', 'Dax', 'Borin', 'Borin']",2.142857142857143,0.8571428571428571,0,0,0,1,1027.0,0.0,696.0,-696.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Game Ended,2025-12-22 07:22:05+00:00,0
10445.0,34ee0e6284f0f595de5a1b623d428e5f,171.0,False,2025-12-22 07:49:00+00:00,1,['Dax'],2.0,0.0,0,0,0,0,570.0,0.0,53.0,-53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Spent Virtual Currency,2025-12-22 07:51:51+00:00,0
10448.0,34ee0e6284f0f595de5a1b623d428e5f,683.0,True,2025-12-22 11:41:00+00:00,2,"['Dax', 'Dax', 'Dax', 'Borin', 'Borin']",2.2,1.2,0,0,0,2,565.0,0.0,102.0,-102.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Question Completed,2025-12-22 11:52:23+00:00,0
10450.0,34ee0e6284f0f595de5a1b623d428e5f,892.0,True,2025-12-22 13:34:00+00:00,1,['Dax'],3.0,2.0,0,0,0,0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Game Ended,2025-12-22 13:48:52+00:00,0
10446.0,34ee0e6284f0f595de5a1b623d428e5f,88.0,False,2025-12-22 17:04:00+00:00,2,"['Dax', 'Borin', 'Dax', 'Dax', 'Dax']",3.0,1.2,1,0,1,1,1085.0,0.0,83.0,-83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Question Completed,2025-12-22 17:05:28+00:00,0
10451.0,34ee0e6284f0f595de5a1b623d428e5f,676.0,True,2025-12-23 08:47:00+00:00,2,"['Dax', 'Dax', 'Borin']",2.6666666666666665,0.3333333333333333,1,1,0,1,743.0,0.0,78.0,-78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Game Ended,2025-12-23 08:58:16+00:00,0
10449.0,34ee0e6284f0f595de5a1b623d428e5f,427.0,False,2025-12-23 17:31:00+00:00,1,"['Borin', 'Borin', 'Borin', 'Borin', 'Borin']",2.2,1.4,1,0,1,1,358.0,0.0,452.0,-452.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Question Completed,2025-12-23 17:38:07+00:00,0
10298.0,35ac4770085e480c038cb5157b88a675,273.0,False,2025-12-21 01:24:00+00:00,2,"['Dax', 'Cyra', 'Cyra', 'Cyra', 'Cyra', 'Cyra']",3.3333333333333335,0.6666666666666666,0,0,0,1,1024.0,0.0,382.0,-382.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-21 01:28:33+00:00,0
10297.0,35ac4770085e480c038cb5157b88a675,334.0,False,2025-12-21 10:43:00+00:00,2,"['Dax', 'Dax', 'Dax', 'Cyra', 'Cyra', 'Cyra', 'Cyra']",2.4285714285714284,1.2857142857142858,1,0,1,1,1022.0,0.0,131.0,-131.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Question Completed,2025-12-21 10:48:34+00:00,0
10300.0,35ac4770085e480c038cb5157b88a675,24.0,False,2025-12-21 13:13:00+00:00,2,"['Cyra', 'Cyra', 'Dax', 'Cyra']",2.0,0.75,0,0,0,0,802.0,0.0,48.0,-48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Question Completed,2025-12-21 13:13:24+00:00,0
10296.0,35ac4770085e480c038cb5157b88a675,596.0,False,2025-12-21 16:23:00+00:00,2,"['Cyra', 'Cyra', 'Cyra', 'Dax']",3.25,1.25,0,0,0,2,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-21 16:32:56+00:00,0
10299.0,35ac4770085e480c038cb5157b88a675,801.0,True,2025-12-21 22:13:00+00:00,2,"['Dax', 'Dax', 'Dax', 'Dax', 'Dax', 'Dax', 'Cyra']",3.2857142857142856,1.4285714285714286,0,0,0,0,518.0,0.0,692.0,-692.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Question Completed,2025-12-21 22:26:21+00:00,0
10523.0,37aa01b600a4c55ac27540554f7cda36,428.0,False,2025-12-18 20:59:00+00:00,1,"['Dax', 'Dax', 'Dax', 'Dax']",3.0,1.0,0,0,0,2,441.0,0.0,447.0,-447.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Spent Virtual Currency,2025-12-18 21:06:08+00:00,0
10522.0,37aa01b600a4c55ac27540554f7cda36,191.0,False,2025-12-21 23:32:00+00:00,1,"['Dax', 'Dax', 'Dax', 'Dax', 'Dax', 'Dax', 'Dax']",2.857142857142857,1.1428571428571428,0,0,0,2,906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-21 23:35:11+00:00,0
10434.0,37c736344ec25de4813c486a275d4d17,609.0,True,2025-12-21 19:29:00+00:00,2,"['Borin', 'Dax', 'Borin', 'Borin']",2.5,1.5,0,0,0,1,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-21 19:39:09+00:00,0
10433.0,37c736344ec25de4813c486a275d4d17,129.0,False,2025-12-23 08:24:00+00:00,3,"['Astra', 'Dax', 'Borin', 'Borin', 'Dax', 'Dax']",2.6666666666666665,0.8333333333333334,1,1,0,2,698.0,0.0,473.0,-473.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Game Ended,2025-12-23 08:26:09+00:00,1
10482.0,3abf17cf92acf9bb04aa59df9ebdc532,663.0,True,2025-12-22 02:47:00+00:00,1,"['Borin', 'Borin', 'Borin', 'Borin', 'Borin']",2.0,0.8,0,0,0,2,867.0,0.0,68.0,-68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Spent Virtual Currency,2025-12-22 02:58:03+00:00,0
10481.0,3abf17cf92acf9bb04aa59df9ebdc532,429.0,False,2025-12-23 09:30:00+00:00,1,['Borin'],4.0,1.0,0,0,0,1,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-23 09:37:09+00:00,0
10375.0,3d0603622eff1c150fd7670db07b16bc,408.0,False,2025-12-08 17:55:00+00:00,2,"['Cyra', 'Dax']",2.0,2.0,1,1,0,0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-08 18:01:48+00:00,0
10374.0,3d0603622eff1c150fd7670db07b16bc,647.0,True,2025-12-09 11:32:00+00:00,4,"['Cyra', 'Borin', 'Dax', 'Astra', 'Cyra']",2.4,1.4,0,0,0,0,45.0,0.0,330.0,-330.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Spent Virtual Currency,2025-12-09 11:42:47+00:00,1
10376.0,3d0603622eff1c150fd7670db07b16bc,703.0,True,2025-12-15 04:45:00+00:00,3,"['Dax', 'Borin', 'Borin', 'Cyra']",2.75,1.5,0,0,0,1,304.0,0.0,97.0,-97.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Spent Virtual Currency,2025-12-15 04:56:43+00:00,1
10483.0,40c1f715ed899093f72c91fefb6fbfd8,656.0,True,2025-12-21 03:54:00+00:00,4,"['Dax', 'Astra', 'Cyra', 'Borin', 'Dax']",3.4,0.6,0,0,0,1,977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-21 04:04:56+00:00,1
10519.0,4116fc4ed3cb19334bb42ad131cfeac7,406.0,False,2025-12-22 11:08:00+00:00,1,"['Astra', 'Astra', 'Astra', 'Astra']",2.25,0.75,0,0,0,1,804.0,0.0,475.0,-475.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Spent Virtual Currency,2025-12-22 11:14:46+00:00,0
10228.0,41962244302f06459b0cdab5b8d67c06,522.0,False,2025-12-16 11:57:00+00:00,2,"['Astra', 'Cyra', 'Astra']",3.3333333333333335,1.3333333333333333,1,1,0,1,841.0,0.0,14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spent Virtual Currency,2025-12-16 12:05:42+00:00,0
10229.0,41962244302f06459b0cdab5b8d67c06,372.0,False,2025-12-23 01:55:00+00:00,2,"['Cyra', 'Astra']",2.5,2.0,0,0,0,1,1095.0,0.0,88.0,-88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Question Completed,2025-12-23 02:01:12+00:00,0
10323.0,41fa2a47c7329f74d7488392021f3a0a,756.0,True,2025-12-22 02:40:00+00:00,3,"['Cyra', 'Cyra', 'Dax', 'Astra', 'Cyra', 'Cyra']",2.6666666666666665,1.6666666666666667,1,0,1,1,1076.0,0.0,97.0,-97.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Question Completed,2025-12-22 02:52:36+00:00,1
10322.0,41fa2a47c7329f74d7488392021f3a0a,196.0,False,2025-12-22 04:11:00+00:00,1,['Astra'],4.0,2.0,1,1,0,0,429.0,0.0,51.0,-51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spent Virtual Currency,2025-12-22 04:14:16+00:00,0
10320.0,41fa2a47c7329f74d7488392021f3a0a,285.0,False,2025-12-22 21:40:00+00:00,2,"['Borin', 'Borin', 'Dax', 'Borin', 'Dax']",2.2,0.6,0,0,0,1,770.0,0.0,285.0,-285.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Question Completed,2025-12-22 21:44:45+00:00,0
10319.0,41fa2a47c7329f74d7488392021f3a0a,42.0,False,2025-12-23 01:13:00+00:00,3,"['Borin', 'Borin', 'Astra', 'Astra', 'Cyra', 'Cyra', 'Astra']",3.2857142857142856,0.5714285714285714,1,1,0,1,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-23 01:13:42+00:00,1
10321.0,41fa2a47c7329f74d7488392021f3a0a,622.0,True,2025-12-23 04:18:00+00:00,3,"['Borin', 'Borin', 'Borin', 'Astra', 'Astra', 'Dax']",2.3333333333333335,0.5,0,0,0,1,1105.0,0.0,118.0,-118.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Question Completed,2025-12-23 04:28:22+00:00,1
